,_id,name
61541,61541,GSC2
61542,61542,Injection site joint pain
61543,61543,LOC105370363
61544,61544,OR4D7P
61545,61545,LOC111188153
61546,61546,mitotic chromosome movement towards spindle pole
61547,61547,long-term synaptic depression
61548,61548,ATP2B4
61549,61549,FANCD2P1
61550,61550,regulation of gastric motility
61551,61551,Lanreotide
61552,61552,LINC02217
61553,61553,OPN4
61554,61554,YLPM1
61555,61555,MRPL23
61556,61556,RBBP8NL
61557,61557,positive regulation of stress granule assembly
61558,61558,ASPDH
61559,61559,plasma cell differentiation
61560,61560,TXNL4AP1
61561,61561,SHQ1
61562,61562,LOC116276470
61563,61563,LOC285453
61564,61564,RTG3
61565,61565,TWIK-related alkaline pH activated K+ channel (TALK)
61566,61566,PLG
61567,61567,LOC110121382
61568,61568,response to interleukin-12
61569,61569,LOC107985991
61570,61570,LDHAL6CP
61571,61571,peptidyl-aspartic acid modification
61572,61572,RpL37A
61573,61573,UBXN11
61574,61574,Toll-like Receptor Signaling Pathway
61575,61575,FAM102B
61576,61576,RNVU1-3
61577,61577,zonula adherens
61578,61578,Polymyalgia
61579,61579,P2RY10
61580,61580,Phenprocoumon
61581,61581,LOC105379303
61582,61582,AU-rich element binding
61583,61583,BMIQ5
61584,61584,MIR508
61585,61585,Cyclobenzaprine
61586,61586,"carbon-oxygen lyase activity, acting on phosphates"
61587,61587,MIR548D2
61588,61588,CDC34
61589,61589,nerve growth factor binding
61590,61590,"nucleotide-excision repair, DNA gap filling"
61591,61591,LATS2
61592,61592,neuron migration
61593,61593,LINC00667
61594,61594,LOC101927825
61595,61595,KATNBL1P4
61596,61596,Quaternary Ammonium Compounds
61597,61597,MAP2K1P1
61598,61598,LOC105379417
61599,61599,RNU7-200P
61600,61600,LOC105378281
61601,61601,regulation of cellular carbohydrate metabolic process
61602,61602,ribonucleotide metabolic process
61603,61603,RNU6-1048P
61604,61604,ITGAV
61605,61605,FTH1P26
61606,61606,Zinc chloride
61607,61607,LOC105371116
61608,61608,positive regulation of T cell proliferation
61609,61609,axial mesoderm development
61610,61610,negative regulation of lipoprotein metabolic process
61611,61611,OR7E121P
61612,61612,HECTD3
61613,61613,C1GALT1
61614,61614,TRGJP1
61615,61615,Infusion site pruritus
61616,61616,P-Glycoprotein Inhibitors
61617,61617,LOC105377548
61618,61618,YMR315W
61619,61619,HOPX
61620,61620,LOC111413044
61621,61621,KRT20
61622,61622,MSH2
61623,61623,Increased Prostaglandin Activity
61624,61624,CXCL14
61625,61625,PTMAP9
61626,61626,LOC107985119
61627,61627,RPL32P15
61628,61628,face development
61629,61629,RPL7
61630,61630,MIR7-2
61631,61631,LRRC37A2
61632,61632,RNA polymerase I regulatory region sequence-specific DNA binding
61633,61633,SNRPFP4
61634,61634,LOC112543459
61635,61635,LOC107984277
61636,61636,LOC112163667
61637,61637,OPRPN
61638,61638,RNU4-76P
61639,61639,bundle of His cell action potential
61640,61640,RNA5SP519
61641,61641,SNORD104
61642,61642,RN7SKP216
61643,61643,ZSCAN31
61644,61644,OR10A7
61645,61645,LOC105369397
61646,61646,HSR
61647,61647,MIR3977
61648,61648,LNCRI
61649,61649,positive regulation of female gonad development
61650,61650,RAP2C-AS1
61651,61651,negative regulation of cellular component movement
61652,61652,endothelial cell chemotaxis
61653,61653,DUOXA1
61654,61654,TAF11L11
61655,61655,DYNLL1P4
61656,61656,LOC391710
61657,61657,high-density lipoprotein particle binding
61658,61658,Bacterial disease carrier
61659,61659,GP2
61660,61660,SPINK1
61661,61661,synapse-associated extracellular matrix
61662,61662,azole transport
61663,61663,RPL21P134
61664,61664,RPL10AP4
61665,61665,VID28
61666,61666,RNU7-35P
61667,61667,NOTCH1 regulation of human endothelial cell calcification
61668,61668,WBP1LP5
61669,61669,immune response-activating signal transduction
61670,61670,axon guidance
61671,61671,LOC105374114
61672,61672,FTHL18
61673,61673,PCDHGA11
61674,61674,TAS2R6P
61675,61675,LOC105376644
61676,61676,amyloid-beta clearance
61677,61677,PRP3
61678,61678,KLHL26
61679,61679,PEX12
61680,61680,LOC110121171
61681,61681,SEC4
61682,61682,positive regulation of triglyceride biosynthetic process
61683,61683,MTR2
61684,61684,negative regulation of fermentation
61685,61685,Hypoxemia
61686,61686,Benzylparaben
61687,61687,divalent inorganic cation transmembrane transporter activity
61688,61688,NRBF2P3
61689,61689,LOC110121044
61690,61690,LRCH2
61691,61691,MTCO3P46
61692,61692,CPLX3
61693,61693,FSIP2-AS1
61694,61694,RN7SKP23
61695,61695,CKAP2LP1
61696,61696,VAPA
61697,61697,LOC100132831
61698,61698,regulation of protein heterodimerization activity
61699,61699,CRD1
61700,61700,SEM1P1
61701,61701,regulation of mesenchymal cell apoptotic process
61702,61702,UGT2B10
61703,61703,LINC02347
61704,61704,Acute generalised exanthematous pustulosis
61705,61705,HRT1
61706,61706,regulation of synapse structural plasticity
61707,61707,Potassium citrate
61708,61708,SNORD3D
61709,61709,CDRT11
61710,61710,cGMP-mediated signaling
61711,61711,FAM32DP
61712,61712,response to linoleic acid
61713,61713,Scab
61714,61714,ZFHX2-AS1
61715,61715,glucosamine-containing compound biosynthetic process
61716,61716,LOC105373436
61717,61717,C2orf76
61718,61718,regulation of DNA strand elongation
61719,61719,Nephrogenic diabetes insipidus
61720,61720,MIR548AN
61721,61721,Eructation
61722,61722,one-carbon metabolic process
61723,61723,RNU6-703P
61724,61724,IL4R
61725,61725,ALOXE3P1
61726,61726,AA2
61727,61727,WWTR1-AS1
61728,61728,Acidemia
61729,61729,PHF20L1
61730,61730,THMA
61731,61731,LOC105375772
61732,61732,FYCO1
61733,61733,Hyponatraemia
61734,61734,Phenelzine
61735,61735,RFPL4B
61736,61736,SULT2B1
61737,61737,ferric-chelate reductase activity
61738,61738,LOC112469011
61739,61739,XKR4
61740,61740,LOC105377465
61741,61741,INP1
61742,61742,ETL6
61743,61743,MKLN1
61744,61744,LOC108353817
61745,61745,LOC729532
61746,61746,rhombomere 2 development
61747,61747,RHO
61748,61748,MIR185
61749,61749,LOC107986661
61750,61750,Rash papular
61751,61751,kainate selective glutamate receptor complex
61752,61752,CD3EAP
61753,61753,LOC149684
61754,61754,cellular response to hepatocyte growth factor stimulus
61755,61755,LOC107984158
61756,61756,inositol monophosphate 1-phosphatase activity
61757,61757,Tcl1
61758,61758,H4 histone acetyltransferase activity
61759,61759,LOC112163548
61760,61760,Axitinib
61761,61761,KIF5B
61762,61762,LINC01895
61763,61763,H2BC10
61764,61764,sodium ion transmembrane transport
61765,61765,cellular response to luteinizing hormone stimulus
61766,61766,LOC105375603
61767,61767,LOC100996696
61768,61768,RNA5SP193
61769,61769,LOC102723961
61770,61770,Docetaxel
61771,61771,DUG1
61772,61772,PARP3
61773,61773,TTTY26P
61774,61774,Arterial occlusion
61775,61775,LRRC75A
61776,61776,UPK1A-AS1
61777,61777,Organic brain syndrome
61778,61778,FTLP8
61779,61779,LOC108281168
61780,61780,hypermethylation of CpG island
61781,61781,LOC101928463
61782,61782,ZNF32-AS2
61783,61783,LOC116158551
61784,61784,E-cadherin signaling in the nascent adherens junction
61785,61785,pyrimidine ribonucleoside triphosphate biosynthetic process
61786,61786,LOC105372532
61787,61787,PDCL2P1
61788,61788,LOC113845781
61789,61789,ATPase coupled ion transmembrane transporter activity
61790,61790,Prostate induration
61791,61791,GDF10
61792,61792,Suicidal ideation
61793,61793,RPL21P39
61794,61794,TSTD3
61795,61795,beta-glucoside metabolic process
61796,61796,Cannabinoids
61797,61797,negative regulation of sister chromatid cohesion
61798,61798,RNU6-253P
61799,61799,ADH7
61800,61800,Nilotinib
61801,61801,Parkinson's disease aggravated
61802,61802,GPRC5C
61803,61803,LOC105373529
61804,61804,DUSP9
61805,61805,LINC02545
61806,61806,SWAP70
61807,61807,RNU2-59P
61808,61808,LOC105374122
61809,61809,TRAJ4
61810,61810,APCDD1L
61811,61811,LRRC8D
61812,61812,Doxapram
61813,61813,relaxation of cardiac muscle
61814,61814,LOC110121052
61815,61815,LOC107985789
61816,61816,YAE1
61817,61817,I-kappaB kinase/NF-kappaB signaling
61818,61818,PLEKHG1
61819,61819,CPNE7
61820,61820,MTCO1P14
61821,61821,LOC105378973
61822,61822,LOC112267984
61823,61823,Enprofylline
61824,61824,RPL31P59
61825,61825,SEC22A
61826,61826,DACT3
61827,61827,regulation of steroid metabolic process
61828,61828,LOC107984831
61829,61829,CCDC39-AS1
61830,61830,Injection site irritation
61831,61831,regulation of release of sequestered calcium ion into cytosol
61832,61832,LOC112042780
61833,61833,LOC112267868
61834,61834,LOC112552154
61835,61835,response to UV-B
61836,61836,regulation of pentose-phosphate shunt
61837,61837,LOC107987371
61838,61838,LOC114004383
61839,61839,BTF3P15
61840,61840,HMGN2P5
61841,61841,calcium-release channel activity
61842,61842,RNU6-511P
61843,61843,HTR1F
61844,61844,Opioid Agonists
61845,61845,LOC105370754
61846,61846,GAPDHP65
61847,61847,Sudden cardiac death
61848,61848,RNU6-854P
61849,61849,CD36
61850,61850,CYP4F45P
61851,61851,aminomethyltransferase activity
61852,61852,DEL11P15P14
61853,61853,OR51G1
61854,61854,regulation of nucleotide-binding oligomerization domain containing signaling pathway
61855,61855,RPL21P62
61856,61856,BCCIP
61857,61857,SMPD1
61858,61858,CEP128
61859,61859,RRB1
61860,61860,GTF2IRD2
61861,61861,cellular iron ion homeostasis
61862,61862,MCL1
61863,61863,LINC00174
61864,61864,RNA5-8SP
61865,61865,LOC105374815
61866,61866,MTC3
61867,61867,autophagy of host cells involved in interaction with symbiont
61868,61868,eukaryotic translation elongation factor 1 complex
61869,61869,RGL2
61870,61870,LOC100422513
61871,61871,NAMPTP1
61872,61872,histone acetyltransferase complex
61873,61873,dendritic cell dendrite assembly
61874,61874,MIIP
61875,61875,arginine binding
61876,61876,actin-mediated cell contraction
61877,61877,LOC107984011
61878,61878,LOC105378069
61879,61879,sequence-specific double-stranded DNA binding
61880,61880,PDIA2
61881,61881,LOC100996549
61882,61882,MTND4P15
61883,61883,VDAC1P11
61884,61884,DHRSX-IT1
61885,61885,CD40 receptor complex
61886,61886,TTTY13B
61887,61887,MIR7976
61888,61888,KRT4
61889,61889,amino acid transmembrane transport
61890,61890,LOC112529904
61891,61891,postsynaptic density
61892,61892,IL12A-AS1
61893,61893,Ixazomib
61894,61894,Brugada syndrome
61895,61895,plasma lipoprotein particle remodeling
61896,61896,regulation of MAPK cascade
61897,61897,positive regulation of triglyceride metabolic process
61898,61898,Chlorphenesin
61899,61899,FRA12D
61900,61900,Lissencephaly gene (LIS1) in neuronal migration and development
61901,61901,regulation of catabolic process
61902,61902,CCDC18
61903,61903,Extradural abscess
61904,61904,Hemiplegia
61905,61905,RNU4-31P
61906,61906,SERPINA3
61907,61907,LOC100420758
61908,61908,nerve growth factor production
61909,61909,nitrate metabolic process
61910,61910,TDP1
61911,61911,DFNB13
61912,61912,Phimosis
61913,61913,LOC105376442
61914,61914,PTC5
61915,61915,MDC1B
61916,61916,MYL12AP1
61917,61917,negative regulation of icosanoid secretion
61918,61918,ANKRD18EP
61919,61919,MF(ALPHA)1
61920,61920,RHBDL2
61921,61921,OR1D2
61922,61922,RNU6-424P
61923,61923,LOC107985638
61924,61924,serotonin-activated cation-selective channel complex
61925,61925,LENG8-AS1
61926,61926,Oral pustule
61927,61927,LOC105375119
61928,61928,Aerophagia
61929,61929,Aortic arteriosclerosis
61930,61930,OXER1
61931,61931,IRAK1BP1
61932,61932,AP3M1
61933,61933,sucrose metabolic process
61934,61934,GDA1
61935,61935,SLC25A14
61936,61936,Dysmenorrhea
61937,61937,KRTAP22-2
61938,61938,HEATR5A
61939,61939,TMEM251
61940,61940,LOC107987164
61941,61941,receptor activator activity
61942,61942,ITPRIP-AS1
61943,61943,cellular response to bacterial lipopeptide
61944,61944,Chest wall pain
61945,61945,Gouty tophus
61946,61946,SNORA70B
61947,61947,nitric oxide metabolic process
61948,61948,PIRC57
61949,61949,PCF11
61950,61950,ovarian follicle development
61951,61951,LOC105373074
61952,61952,SNORD118
61953,61953,negative regulation of cholesterol transport
61954,61954,RNU6-241P
61955,61955,endosome lumen
61956,61956,HOXA7
61957,61957,HMGB1P35
61958,61958,Removal of the Flap Intermediate
61959,61959,LOC105370639
61960,61960,RNU6-198P
61961,61961,CALM1
61962,61962,LOC110120843
61963,61963,Neutrophilia
61964,61964,LOC112543433
61965,61965,LOC112939932
61966,61966,Chest mass NOS
61967,61967,Drug effect prolonged
61968,61968,Adrenal gland cancer
61969,61969,LOC100419108
61970,61970,Valaciclovir
61971,61971,MEP1AP1
61972,61972,LOC105377199
61973,61973,negative regulation of histone H3-K27 methylation
61974,61974,DCBLD1
61975,61975,perichromatin fibrils
61976,61976,RPL12P4
61977,61977,ARL2BPP8
61978,61978,ERV15
61979,61979,MASP1
61980,61980,SPPL3
61981,61981,"sulfide oxidation, using sulfide:quinone oxidoreductase"
61982,61982,IRAK4 deficiency (TLR2/4)
61983,61983,olfactory nerve
61984,61984,DNA repair complex
61985,61985,Incessant ventricular tachycardia
61986,61986,CIB1
61987,61987,LOC105377950
61988,61988,telomere assembly
61989,61989,Tight foreskin
61990,61990,CEACAM20
61991,61991,thymidylate kinase activity
61992,61992,TFC6
61993,61993,OR13C3
61994,61994,Iris disorder
61995,61995,regulation of endoribonuclease activity
61996,61996,LOC105372266
61997,61997,ERVK-16
61998,61998,Skin thinness
61999,61999,FMR1
62000,62000,Synthesis of 5-eicosatetraenoic acids
62001,62001,LOC105369735
62002,62002,L1CAM interactions
62003,62003,ENO1-IT1
62004,62004,LPO
62005,62005,LOC100420611
62006,62006,Device capturing issue
62007,62007,HOMER2P1
62008,62008,CCN2
62009,62009,DIS3
62010,62010,TSN
62011,62011,ZSCAN29
62012,62012,MIF-AS1
62013,62013,MIR3692
62014,62014,Haemorrhage intracranial
62015,62015,CREB3L2-AS1
62016,62016,KTR5
62017,62017,auditory behavior
62018,62018,ATP5MD
62019,62019,PTCSC3
62020,62020,QPCTL
62021,62021,MIR1827
62022,62022,modulation by host of viral release from host cell
62023,62023,Prazepam
62024,62024,Eschar
62025,62025,Cyclopenthiazide
62026,62026,glucocorticoid metabolic process
62027,62027,LOC105372284
62028,62028,EARS2
62029,62029,Lipopeptides
62030,62030,FAM227A
62031,62031,Antibiotic associated colitis
62032,62032,hyalurononglucosaminidase activity
62033,62033,PRR4
62034,62034,SNORD79
62035,62035,LOC107984681
62036,62036,LINC01753
62037,62037,ORC6
62038,62038,RPL7AP49
62039,62039,ST3GAL5
62040,62040,Diabetic hyperglycaemic coma
62041,62041,RN7SL252P
62042,62042,Blood creatine phosphokinase MB increased
62043,62043,DUTP4
62044,62044,RNU4-78P
62045,62045,CIS1
62046,62046,SUPT16HP1
62047,62047,norepinephrine binding
62048,62048,PTCD1
62049,62049,Cyclin A:Cdk2-associated events at S phase entry
62050,62050,LOC101927357
62051,62051,negative regulation of vascular endothelial growth factor receptor signaling pathway
62052,62052,Diabetic peripheral neuropathy
62053,62053,PIRC9
62054,62054,EVL
62055,62055,BMS1P18
62056,62056,ZNF282
62057,62057,"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor"
62058,62058,RFPL4AP6
62059,62059,KIAA0319L
62060,62060,LOC110120766
62061,62061,gap junction channel activity involved in cell communication by electrical coupling
62062,62062,HLA-DQB3
62063,62063,LOC100419739
62064,62064,LOC112695086
62065,62065,LOC105370552
62066,62066,glucose:sodium symporter activity
62067,62067,TGM6
62068,62068,Joint lock
62069,62069,RN7SL607P
62070,62070,BSG
62071,62071,RNGTTP1
62072,62072,CNTROB
62073,62073,SH3BP1
62074,62074,TRAPPC6A
62075,62075,LOC105375539
62076,62076,SCT
62077,62077,OR11J5P
62078,62078,NBEAP4
62079,62079,positive regulation of chemokine (C-C motif) ligand 2 secretion
62080,62080,LOC105376984
62081,62081,DUS1
62082,62082,stereocilium membrane
62083,62083,HAAO
62084,62084,LOC113875028
62085,62085,Mitotic Prophase
62086,62086,LOC105374581
62087,62087,BAP2
62088,62088,PPP3CC
62089,62089,histone H3-K14 acetylation
62090,62090,LINC02882
62091,62091,LOC107986180
62092,62092,RPS26P31
62093,62093,Disseminated intravascular coagulation
62094,62094,MIR5685
62095,62095,CACNG3
62096,62096,Unconsciousness
62097,62097,LOC105377803
62098,62098,branching involved in labyrinthine layer morphogenesis
62099,62099,Fludrocortisone
62100,62100,SLEN3
62101,62101,Adrenergic beta2-Antagonists
62102,62102,LOC116216133
62103,62103,termination of mitochondrial transcription
62104,62104,LOC100419801
62105,62105,Coenzyme A biosynthesis
62106,62106,COX20
62107,62107,LOC116268476
62108,62108,VSX1
62109,62109,LOC102467216
62110,62110,nuclear retention of pre-mRNA at the site of transcription
62111,62111,Calcipotriol
62112,62112,spliceosomal snRNP complex
62113,62113,KCP
62114,62114,LOC100129175
62115,62115,ARMCX7P
62116,62116,SUGT1P4
62117,62117,PTK2B
62118,62118,LOC203930
62119,62119,RNU2-43P
62120,62120,LOC105371309
62121,62121,SLC30A10
62122,62122,NYS4
62123,62123,CPT1B
62124,62124,FAM133EP
62125,62125,LOC105376080
62126,62126,MFSD13A
62127,62127,LOC102723834
62128,62128,ATP8B2
62129,62129,DEL2Q23.1
62130,62130,LOC105377741
62131,62131,PSD1
62132,62132,LOC440180
62133,62133,MYH11
62134,62134,adenylate cyclase regulator activity
62135,62135,MIR1302-4
62136,62136,LOC107985308
62137,62137,farnesyl diphosphate metabolic process
62138,62138,MES1
62139,62139,Post procedural discharge
62140,62140,Skin discolouration
62141,62141,polynucleotide adenylyltransferase activity
62142,62142,MIR3153
62143,62143,Ear haemorrhage
62144,62144,HMCN1
62145,62145,ACOT12
62146,62146,CELF3
62147,62147,positive regulation of platelet-derived growth factor production
62148,62148,LOC107984466
62149,62149,MIR8087
62150,62150,LOC105378620
62151,62151,VMA10
62152,62152,RPL34P18
62153,62153,RNU7-10P
62154,62154,IGHVIII-47-1
62155,62155,fs(1)Ya
62156,62156,LOC110121489
62157,62157,pyrimidine nucleobase catabolic process
62158,62158,LOC102724237
62159,62159,RN7SL441P
62160,62160,MMAB
62161,62161,Anovulatory cycle
62162,62162,Flurazepam
62163,62163,positive regulation of tolerance induction dependent upon immune response
62164,62164,LINC02697
62165,62165,"interleukin-1, type I receptor binding"
62166,62166,LOC724060
62167,62167,ANKRD30BP3
62168,62168,MIR4698
62169,62169,Nasal irritation
62170,62170,Organometallic Compounds
62171,62171,nucleobase binding
62172,62172,RN7SL518P
62173,62173,IGSF11
62174,62174,Swelling of knees
62175,62175,RNA polymerase III general transcription initiation factor activity
62176,62176,RPL31P5
62177,62177,Impulse-control disorder
62178,62178,GZMB
62179,62179,cellular amino acid biosynthetic process
62180,62180,LOC728975
62181,62181,COL5A3
62182,62182,ATIC
62183,62183,LOC110120609
62184,62184,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity"
62185,62185,ribonucleoside bisphosphate metabolic process
62186,62186,LOC101929650
62187,62187,negative regulation of nucleobase-containing compound transport
62188,62188,RXRA
62189,62189,Glycogen breakdown (glycogenolysis)
62190,62190,IQANK1
62191,62191,PSME2P1
62192,62192,STH1
62193,62193,MRGPRX7P
62194,62194,"SMAC, XIAP-regulated apoptotic response"
62195,62195,BAG6
62196,62196,LOC116276512
62197,62197,KCNH4
62198,62198,negative regulation of natural killer cell mediated immunity
62199,62199,LDB7
62200,62200,NKD1
62201,62201,response to dithiothreitol
62202,62202,PMS2P4
62203,62203,LOC110121360
62204,62204,GINS complex
62205,62205,LOC107986097
62206,62206,UTP30
62207,62207,Cyclophosphamide
62208,62208,glottis
62209,62209,SPRY2
62210,62210,Migalastat
62211,62211,CCNB1IP1
62212,62212,HDHD5
62213,62213,RPS2P20
62214,62214,LOC105379281
62215,62215,Choroid Hemorrhage
62216,62216,signaling pattern recognition receptor activity
62217,62217,Panic attack
62218,62218,phosphoric diester hydrolase activity
62219,62219,regulation of sodium ion export across plasma membrane
62220,62220,LOC108449887
62221,62221,positive regulation of cell-cell adhesion
62222,62222,MED15P5
62223,62223,positive regulation of oxidative phosphorylation
62224,62224,Uterine cancer
62225,62225,OR13C8
62226,62226,ESD
62227,62227,LOC105373629
62228,62228,SLFN14
62229,62229,Non-accidental injury
62230,62230,SCGB2B2
62231,62231,"RNA phosphodiester bond hydrolysis, endonucleolytic"
62232,62232,RNU6-1143P
62233,62233,KCNJ2
62234,62234,HDDC3
62235,62235,LOC105371094
62236,62236,CHURC1-FNTB
62237,62237,Congenital eye disorder
62238,62238,TFIIH-class transcription factor complex binding
62239,62239,Technetium Tc-99m oxidronate
62240,62240,ZNF331
62241,62241,Stinging skin
62242,62242,FAM184A
62243,62243,BBX
62244,62244,TERF1
62245,62245,LOC105377654
62246,62246,LOC113839501
62247,62247,LOC105371618
62248,62248,ZNF527
62249,62249,DPT
62250,62250,UGT1A2P
62251,62251,Abnormal sleep-related event
62252,62252,LOC107985161
62253,62253,LOC105375123
62254,62254,SYF2
62255,62255,LOC106736465
62256,62256,LOC107986850
62257,62257,RAC1P7
62258,62258,CYP2G2P
62259,62259,Orphenadrine
62260,62260,TMEM115
62261,62261,DYNLL1P6
62262,62262,LOC107984351
62263,62263,zona pellucida receptor complex
62264,62264,PZF1
62265,62265,RPL7P18
62266,62266,TRA-TGC2-1
62267,62267,LBX2-AS1
62268,62268,PAICSP1
62269,62269,RNA5SP391
62270,62270,LOC102724150
62271,62271,RN7SL20P
62272,62272,LCL2
62273,62273,STX6
62274,62274,MIR6810
62275,62275,MIR4508
62276,62276,Lewy body core
62277,62277,multi-layer follicle stage
62278,62278,MTRNR2L3
62279,62279,Auditory and visual hallucinations
62280,62280,CRIM1
62281,62281,regulation of long-term neuronal synaptic plasticity
62282,62282,IGKJ3
62283,62283,PCOLCE-AS1
62284,62284,Vasoconstriction
62285,62285,muscle hypertrophy
62286,62286,GPR32P1
62287,62287,LOC112694724
62288,62288,Dermatan sulfate biosynthesis
62289,62289,LOC105370286
62290,62290,NPIPB11
62291,62291,BLACAT1
62292,62292,lamin binding
62293,62293,NRD1
62294,62294,TRS-TGA3-1
62295,62295,APBA1
62296,62296,LOC101929535
62297,62297,positive regulation of cartilage development
62298,62298,EPHA7
62299,62299,MACROD2-IT1
62300,62300,LOC105376718
62301,62301,MEK1
62302,62302,ZNF143
62303,62303,ZC3H7B
62304,62304,ensheathment of neurons
62305,62305,Oral mucosal petechiae
62306,62306,LOC100287243
62307,62307,LRSL
62308,62308,LOC110121245
62309,62309,TRK-TTT11-1
62310,62310,LOC107985978
62311,62311,IKBIP
62312,62312,APL2
62313,62313,gene conversion
62314,62314,monocarboxylate:sodium symporter activity
62315,62315,LOC112840938
62316,62316,ENPP7P10
62317,62317,BEND3
62318,62318,TRAF6P1
62319,62319,LOC105379162
62320,62320,LOC112268177
62321,62321,GPR53P
62322,62322,enzyme activator complex
62323,62323,translesion synthesis
62324,62324,negative regulation of epinephrine secretion
62325,62325,LOC102724907
62326,62326,CDP-choline pathway
62327,62327,YET3
62328,62328,LOC110121037
62329,62329,Muscle mass
62330,62330,Automatism
62331,62331,Ectopic ossification
62332,62332,nicotinamide-nucleotide adenylyltransferase activity
62333,62333,LOC105371789
62334,62334,Sans
62335,62335,Sensorimotor disorder
62336,62336,RPSAP27
62337,62337,RPL17P22
62338,62338,MAPRE1P1
62339,62339,renal artery morphogenesis
62340,62340,RNU6-871P
62341,62341,IGLL2P
62342,62342,PLA2G12AP1
62343,62343,LOC105370947
62344,62344,OR51D1
62345,62345,mesodermal cell fate commitment
62346,62346,RNU2-30P
62347,62347,CHRNB2
62348,62348,LOC105375814
62349,62349,"negative regulation of circadian sleep/wake cycle, non-REM sleep"
62350,62350,TARBP1
62351,62351,LOC105377507
62352,62352,UBP15
62353,62353,GAR1
62354,62354,ABCC1
62355,62355,ZNF252P
62356,62356,LOC107985074
62357,62357,TSPY17P
62358,62358,DUO1
62359,62359,LOC108228208
62360,62360,RNR1
62361,62361,MIR31
62362,62362,response to molecule of bacterial origin
62363,62363,malaria
62364,62364,PRICKLE2-AS3
62365,62365,Cilazapril
62366,62366,phosphoprotein binding
62367,62367,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models
62368,62368,SUB1
62369,62369,ethanol binding
62370,62370,LOC107984200
62371,62371,LOC105378258
62372,62372,TFB4
62373,62373,negative regulation of peptide secretion
62374,62374,BED
62375,62375,OR1E2
62376,62376,HERC2P11
62377,62377,RNA5SP168
62378,62378,LOC108175350
62379,62379,RN7SKP51
62380,62380,EIF4EBP1P1
62381,62381,PDCD7
62382,62382,Protein Kinase Inhibitors
62383,62383,MRP10
62384,62384,LOC105369320
62385,62385,Flecainide
62386,62386,LINC00106
62387,62387,LOC113939987
62388,62388,Prednisolone
62389,62389,Gastrooesophageal reflux disease
62390,62390,Phosphate Chelating Activity
62391,62391,LINC02101
62392,62392,Signaling by Activin
62393,62393,Clavicle fracture
62394,62394,peptidyl-lysine 5-dioxygenase activity
62395,62395,Pulmonary embolism
62396,62396,PYDC2
62397,62397,IGLV3-13
62398,62398,LOC105372606
62399,62399,positive regulation of growth factor dependent skeletal muscle satellite cell proliferation
62400,62400,Inguinal hernia
62401,62401,heart contraction
62402,62402,RPL31P30
62403,62403,DLX2-DT
62404,62404,Friction rub
62405,62405,cGMP effects
62406,62406,NPIPB6
62407,62407,RHOA-IT1
62408,62408,POTEH-AS1
62409,62409,AK4
62410,62410,LOC100420951
62411,62411,LOC101929384
62412,62412,SEPTIN3
62413,62413,LOC647086
62414,62414,ECT2
62415,62415,MACROD2
62416,62416,LOC105376635
62417,62417,ABP140
62418,62418,neutrophil mediated killing of symbiont cell
62419,62419,CNBP
62420,62420,FCHO1
62421,62421,DIT2
62422,62422,AKIRIN2
62423,62423,UBE2Q2P7
62424,62424,LOC107985831
62425,62425,Lower gastrointestinal haemorrhage
62426,62426,Hypoglycaemic unconsciousness
62427,62427,LOC105376090
62428,62428,NPM1P31
62429,62429,ODF3L2
62430,62430,FAM71D
62431,62431,Glossalgia
62432,62432,response to jasmonic acid
62433,62433,SYT13
62434,62434,RPL32P32
62435,62435,Arsenic trioxide
62436,62436,RARRES2P11
62437,62437,LOC105379015
62438,62438,YER121W
62439,62439,LOC101927227
62440,62440,RPL39P29
62441,62441,LRRFIP2
62442,62442,PCL9
62443,62443,PLCB2-AS1
62444,62444,LOC105371083
62445,62445,RPL35A
62446,62446,SH3RF2
62447,62447,response to anticoagulant
62448,62448,LOC107987357
62449,62449,PLEKHM3
62450,62450,LINC01003
62451,62451,CALML5
62452,62452,MTCYBP37
62453,62453,interleukin-2 receptor complex
62454,62454,LOC112540016
62455,62455,RNU6-682P
62456,62456,ID1
62457,62457,HSPA8P3
62458,62458,phosphatidylinositol-mediated signaling
62459,62459,RNU6-784P
62460,62460,CDK7
62461,62461,OR10J6P
62462,62462,GS1-594A7.3
62463,62463,HMGN5
62464,62464,RCN1P1
62465,62465,SPAST
62466,62466,LOC100419301
62467,62467,skin of body
62468,62468,protein transport within lipid bilayer
62469,62469,LOC105377388
62470,62470,MLH1
62471,62471,atrial septum development
62472,62472,Signaling events mediated by VEGFR1 and VEGFR2
62473,62473,KAZA2
62474,62474,Vancomycin
62475,62475,mitotic nuclear division
62476,62476,LOC105374857
62477,62477,SAE2
62478,62478,SNORA105A
62479,62479,GAGE8
62480,62480,GRM5-AS1
62481,62481,MIRLET7B
62482,62482,LOC100422587
62483,62483,LOC107986520
62484,62484,ZBTB44-DT
62485,62485,Breakthrough Pain
62486,62486,cellular response to dexamethasone stimulus
62487,62487,ATRIP-TREX1
62488,62488,LINC02058
62489,62489,LOC105378143
62490,62490,SEPHS2P1
62491,62491,Degradation of cysteine and homocysteine
62492,62492,regulation of fever generation
62493,62493,NRCLP3
62494,62494,RNA5SP43
